COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Location
120582255,ARMROB,ROBBERY,03xx,B2,311,9/16/12 21:18,Knife,No,No,First,2012,9,Sunday,Part One,769146.4528,2940960.447,WARREN ST,,"(42.31738635, -71.08225955)"
120582427,ARMROB,ROBBERY,03xx,C11,388,9/16/12 23:11,Firearm,No,No,First,2012,9,Sunday,Part One,773047.8452,2924187.454,ADAMS ST,,"(42.27130697, -71.06814847)"
120582638,ASLTIP,ROBBERY,03xx,A7,26,9/17/12 2:41,Unarmed,No,No,Last,2012,9,Monday,Part One,780768.3862,2962035.992,CENTRAL SQ,,"(42.37505388, -71.03886721)"
120583065,ARREST,ROBBERY,03xx,C11,357,9/17/12 9:14,Knife,No,No,Day,2012,9,Monday,Part One,772948.953,2934308.597,BLOOMFIELD ST,,"(42.29908139, -71.0683246)"
120583753,ROBIP ,ROBBERY,03xx,B2,289,9/17/12 14:51,Unarmed,No,No,Day,2012,9,Monday,Part One,767356.4222,2947327.38,TREMONT ST,,"(42.33488135, -71.08876455)"
120584466,ROBIP ,ROBBERY,03xx,D4,154,9/17/12 20:25,Unarmed,No,No,First,2012,9,Monday,Part One,770035.9522,2949239.119,WORCESTER ST,TREMONT ST,"(42.34009135, -71.07881956)"
120584522,ARMROB,ROBBERY,03xx,C11,361,9/17/12 20:40,Knife,No,No,First,2012,9,Monday,Part One,774072.7513,2932632.594,MATHER ST,,"(42.29446666, -71.0642023)"
120584524,ROBIP ,ROBBERY,03xx,C6,915,9/17/12 21:00,Unarmed,No,No,First,2012,9,Monday,Part One,777267.302,2946309.521,BURKE ST,,"(42.33195135, -71.05212956)"
120584965,IVPER ,ROBBERY,03xx,B2,321,9/18/12 2:22,Knife,No,No,Last,2012,9,Tuesday,Part One,769037.4543,2938086.422,WARREN ST,BLUE HILL AV,"(42.30950135, -71.08271455)"
120587144,ROBIP ,ROBBERY,03xx,C6,193,9/18/12 10:28,Unarmed,No,No,Day,2012,9,Tuesday,Part One,776227.0696,2945637.18,DORCHESTER AV,ROGERS ST,"(42.33012135, -71.05598957)"
120586885,ROBIP ,ROBBERY,03xx,D4,624,9/18/12 20:18,Unarmed,No,No,First,2012,9,Tuesday,Part One,765979.9657,2951406.105,BOYLSTON ST,,"(42.34609161, -71.09378346)"
120586891,ROBIP ,ROBBERY,03xx,E13,307,9/18/12 20:22,Firearm,No,No,First,2012,9,Tuesday,Part One,765300.9257,2940306.014,WALNUT PARK,,"(42.31564135, -71.09648954)"
120587020,ARMROB,ROBBERY,03xx,D14,938,9/18/12 21:19,Knife,No,No,First,2012,9,Tuesday,Part One,752693.6724,2951062.621,FIDELIS WY,,"(42.3453122, -71.14293624)"
120587179,ROBIP ,ROBBERY,03xx,C11,823,9/18/12 22:59,Unarmed,No,No,First,2012,9,Tuesday,Part One,775279.099,2939348.831,SAWYER AV,,"(42.31287935, -71.05961538)"
120587172,ARREST,ROBBERY,03xx,C11,254,9/18/12 23:25,Unarmed,No,No,First,2012,9,Tuesday,Part One,776089.9489,2938723.305,AUCKLAND ST,BAY ST,"(42.31115136, -71.05662957)"
120590943,ROBRPT,ROBBERY,03xx,D4,144,9/19/12 0:30,Unarmed,No,No,Last,2012,9,Wednesday,Part One,768363.0027,2950229.448,MASSACHUSETTS AV,HUNTINGTON AV,"(42.34283135, -71.08498955)"
120588356,ARMROB,ROBBERY,03xx,B2,332,9/19/12 13:13,Firearm,No,No,Day,2012,9,Wednesday,Part One,773322.0045,2940142.52,COLUMBIA RD,,"(42.31508477, -71.06683616)"
120589301,ARMROB,ROBBERY,03xx,C11,403,9/19/12 19:56,Unarmed,No,No,First,2012,9,Wednesday,Part One,772665.7379,2926905.714,WASHINGTON ST,GALLIVAN BL,"(42.27877136, -71.06950957)"
120589540,ROBIP ,ROBBERY,03xx,A1,115,9/19/12 22:41,Knife,No,No,First,2012,9,Wednesday,Part One,775754.7782,2952759.286,KNEELAND ST,SOUTH ST,"(42.34967135, -71.05759957)"
120589571,REQP  ,ROBBERY,03xx,A1,114,9/19/12 23:12,Knife,No,No,First,2012,9,Wednesday,Part One,776362.6063,2953872.132,ATLANTIC AV,,"(42.35271634, -71.05532956)"
120591669,ABRPT ,ROBBERY,03xx,A1,111,9/20/12 1:00,Unarmed,No,No,Last,2012,9,Thursday,Part One,774081.4655,2954458.626,TREMONT ST,,"(42.35435802, -71.0637575)"
120591774,ROBIP ,ROBBERY,03xx,B3,444,9/20/12 20:19,Unarmed,No,No,First,2012,9,Thursday,Part One,767970.9899,2934048.876,BLUE HILL AV,,"(42.29843635, -71.08672955)"
120591865,ROBIP ,ROBBERY,03xx,D4,145,9/20/12 20:45,Unarmed,No,No,First,2012,9,Thursday,Part One,769745.8259,2951056.18,FOLLEN ST,,"(42.34508135, -71.07985955)"
120592245,ARMROB,ROBBERY,03xx,C11,247,9/21/12 1:19,Knife,No,No,Last,2012,9,Friday,Part One,775699.955,2939340.804,SAVIN HILL AV,DEER ST,"(42.31285136, -71.05805957)"
120592324,ROBRPT,ROBBERY,03xx,C6,914,9/21/12 1:20,Unarmed,No,No,Last,2012,9,Friday,Part One,777100.7925,2945319.228,OLD COLONY AV,PREBLE ST,"(42.32923635, -71.05276456)"
120592394,ROBRPT,ROBBERY,03xx,A7,25,9/21/12 2:30,Unarmed,No,No,Last,2012,9,Friday,Part One,783709.924,2963556.575,CHELSEA ST,,"(42.37918221, -71.02795008)"
120592824,ARMROB,ROBBERY,03xx,C11,254,9/21/12 9:18,Firearm,No,No,Day,2012,9,Friday,Part One,775620.1902,2937507.331,DORCHESTER AV,,"(42.30782135, -71.05838956)"
120600529,LARCRT,ROBBERY,03xx,D4,163,9/21/12 21:30,Unarmed,No,No,First,2012,9,Friday,Part One,773513.67,2950663.243,WASHINGTON ST,E BERKELEY ST,"(42.34395135, -71.06592957)"
120594526,ARMROB,ROBBERY,03xx,C11,436,9/21/12 21:45,Firearm,No,No,First,2012,9,Friday,Part One,772189.1563,2930192.231,WASHINGTON ST,,"(42.28779636, -71.07120956)"
120594634,ROBIP ,ROBBERY,03xx,C6,216,9/21/12 22:50,Unarmed,No,No,First,2012,9,Friday,Part One,777569.4192,2946190.848,PATTERSON WY,,"(42.33162135, -71.05101457)"
120595897,ABRPT ,ROBBERY,03xx,E13,640,9/21/12 23:00,Unarmed,No,No,First,2012,9,Friday,Part One,762895.5907,2940498.837,HUBBARD ST,LAMARTINE ST,"(42.31620136, -71.10537955)"
120595083,ARMROB,ROBBERY,03xx,B3,435,9/21/12 23:30,Firearm,No,No,First,2012,9,Friday,Part One,770602.2625,2929901.88,WHITMAN ST,,"(42.28702136, -71.07707955)"
120594919,ROBRPT,ROBBERY,03xx,A7,26,9/21/12 23:45,Knife,No,No,First,2012,9,Friday,Part One,781497.2939,2964028.81,WHITE ST,MONMOUTH ST,"(42.38051134, -71.03612957)"
120595196,ROBIP ,ROBBERY,03xx,B3,457,9/22/12 3:54,Unarmed,No,No,Last,2012,9,Saturday,Part One,768516.6683,2934771.264,MCLELLAN ST,DRUMMOND ST,"(42.30041136, -71.08469956)"
120597976,INVEST,ROBBERY,03xx,B2,305,9/22/12 17:00,Knife,No,No,First,2012,9,Saturday,Part One,767375.4274,2941983.165,MARTIN LUTHER KING BLVD,,"(42.32021635, -71.08878955)"
120596960,LARCRT,ROBBERY,03xx,C11,397,9/22/12 21:00,Knife,No,No,First,2012,9,Saturday,Part One,773308.638,2931138.099,WAINWRIGHT ST,,"(42.29037636, -71.06705456)"
120597000,ROBIP ,ROBBERY,03xx,E13,648,9/22/12 22:30,Unarmed,No,No,First,2012,9,Saturday,Part One,760606.8527,2937050.022,CHILD ST,,"(42.30676636, -71.11389955)"
120597153,ROBIP ,ROBBERY,03xx,C11,395,9/22/12 23:49,Knife,No,No,Last,2012,9,Saturday,Part One,773988.7739,2929088.035,BAILEY ST,DORCHESTER AV,"(42.28474136, -71.06457957)"
120597689,ARREST,ROBBERY,03xx,B3,503,9/23/12 4:40,Unarmed,No,No,Last,2012,9,Sunday,Part One,764419.9672,2928063.408,HARVARD ST,WALK HILL ST,"(42.28205831, -71.09995903)"
120598886,CARJAK,ROBBERY,03xx,A7,10,9/23/12 19:25,Other,No,No,First,2012,9,Sunday,Part One,789692.1085,2967319.409,GLADSTONE ST,,"(42.38941442, -71.00572922)"
120599040,ARMROB,ROBBERY,03xx,C11,366,9/23/12 20:58,Firearm,No,No,First,2012,9,Sunday,Part One,775863.9466,2931189.476,MALLET ST,,"(42.29048136, -71.05760957)"
120599143,FIGHT ,ROBBERY,03xx,B2,310,9/23/12 22:00,Unarmed,No,No,First,2012,9,Sunday,Part One,768909.9962,2940367.099,WARREN ST,,"(42.31576135, -71.08314456)"
120599209,MVAINJ,ROBBERY,03xx,E18,503,9/23/12 23:08,Unarmed,No,No,First,2012,9,Sunday,Part One,762559.3498,2930125.787,AMERICAN LEGION HY,WALK HILL ST,"(42.28774136, -71.10679955)"
120599384,UNK   ,ROBBERY,03xx,A7,21,9/24/12 1:00,Unarmed,No,No,Last,2012,9,Monday,Part One,782032.4129,2962023.711,MARION ST,,"(42.37500134, -71.03418957)"
120599695,ARMROB,ROBBERY,03xx,C6,195,9/24/12 7:49,Knife,No,No,Day,2012,9,Monday,Part One,776634.0749,2945887.113,DORCHESTER ST,MIDDLE ST,"(42.33080135, -71.05447957)"
120602658,ROBRPT,ROBBERY,03xx,E13,579,9/24/12 15:00,Knife,No,No,Day,2012,9,Monday,Part One,764327.298,2942892.567,CENTRE ST,,"(42.32275156, -71.10004452)"
120600731,ROBIP ,ROBBERY,03xx,C11,395,9/24/12 15:45,Unarmed,No,No,Day,2012,9,Monday,Part One,773741.422,2929305.428,ASHMONT ST,ALBAN ST,"(42.28534136, -71.06548957)"
120601188,ARMROB,ROBBERY,03xx,A1,119,9/24/12 19:20,Knife,No,No,First,2012,9,Monday,Part One,773775.1158,2953733.06,BOYLSTON ST,,"(42.35237134, -71.06490456)"
120601346,ARMROB,ROBBERY,03xx,C11,243,9/24/12 20:20,Firearm,No,No,First,2012,9,Monday,Part One,775332.9618,2940745.587,MAYFIELD ST,PLEASANT ST,"(42.31671135, -71.05938957)"
120601392,ARMROB,ROBBERY,03xx,E13,303,9/24/12 20:48,Knife,No,No,First,2012,9,Monday,Part One,764516.0847,2941273.506,ERNST ST,,"(42.31830635, -71.09937455)"
120601425,ARMROB,ROBBERY,03xx,B3,454,9/24/12 21:05,Firearm,No,No,First,2012,9,Monday,Part One,770894.717,2933939.323,HARVARD ST,,"(42.29809635, -71.07592456)"
120601547,ABIP  ,ROBBERY,03xx,D4,903,9/24/12 22:24,Unarmed,No,No,First,2012,9,Monday,Part One,769284.6658,2947795.935,TROTTER CT,,"(42.33614135, -71.08162456)"
120601848,ROBIP ,ROBBERY,03xx,D4,620,9/25/12 3:08,Unarmed,No,No,Last,2012,9,Tuesday,Part One,767225.2824,2951632.59,HEMENWAY ST,,"(42.34669672, -71.08917287)"
120603150,HOMINV,ROBBERY,03xx,C11,346,9/25/12 15:08,Firearm,No,No,Day,2012,9,Tuesday,Part One,774631.1918,2937043.057,ADAMS ST,,"(42.30656135, -71.06205456)"
120603632,IVPER ,ROBBERY,03xx,B3,463,9/25/12 18:27,Unarmed,No,No,First,2012,9,Tuesday,Part One,767893.0389,2933944.638,AMERICAN LEGION HY,BLUE HILL AV,"(42.29815136, -71.08701956)"
120603907,STAB  ,ROBBERY,03xx,E18,544,9/25/12 20:39,Knife,No,No,First,2012,9,Tuesday,Part One,757387.2943,2918666.991,GORDON AV,SUMMER ST,"(42.25636137, -71.12609955)"
120604237,ROBRPT,ROBBERY,03xx,C6,178,9/26/12 0:07,Firearm,No,No,Last,2012,9,Wednesday,Part One,772191.0727,2945584.914,CHESTERTON ST,,"(42.33003461, -71.07091631)"
120625024,INVEST,ROBBERY,03xx,A1,91,9/26/12 3:00,Unarmed,No,No,Last,2012,9,Wednesday,Part One,,,CLINTON ST,,"(0.0, 0.0)"
120605335,ARREST,ROBBERY,03xx,E13,583,9/26/12 12:36,Knife,No,No,Day,2012,9,Wednesday,Part One,762987.2638,2943480.258,ROUND HILL ST,GAY HEAD ST,"(42.32438136, -71.10498955)"
120606355,ARMROB,ROBBERY,03xx,B2,323,9/26/12 19:33,Knife,No,No,First,2012,9,Wednesday,Part One,771048.3292,2939763.592,HOWARD AV,,"(42.31407635, -71.07524956)"
120606405,HOMINV,ROBBERY,03xx,B3,438,9/26/12 19:45,Firearm,No,No,First,2012,9,Wednesday,Part One,771228.1822,2931085.725,SOUTHERN AV,,"(42.29026136, -71.07474456)"
120606477,ALARMH,ROBBERY,03xx,A7,29,9/26/12 20:40,Other,No,No,First,2012,9,Wednesday,Part One,781638.7267,2961142.146,CHELSEA ST,,"(42.37258821, -71.03566427)"
120606710,ROBIP ,ROBBERY,03xx,C11,417,9/26/12 22:45,Unarmed,No,No,First,2012,9,Wednesday,Part One,773635.2414,2928692.743,FULLER ST,DORCHESTER AV,"(42.2836616, -71.06589348)"
120606724,ARMROB,ROBBERY,03xx,B2,321,9/26/12 23:08,Firearm,No,No,First,2012,9,Wednesday,Part One,769751.7413,2938598.302,BRUNSWICK ST,,"(42.31089636, -71.08006455)"
120609406,ROBIP ,ROBBERY,03xx,A7,20,9/27/12 0:40,Unarmed,No,No,Last,2012,9,Thursday,Part One,781871.3889,2962564.014,BENNINGTON ST,,"(42.37648634, -71.03477458)"
120606906,ROBIP ,ROBBERY,03xx,B2,586,9/27/12 1:14,Knife,No,No,Last,2012,9,Thursday,Part One,764200.2375,2945479.315,HILLSIDE ST,CHEROKEE ST,"(42.32985135, -71.10046955)"
120608278,ARMROB,ROBBERY,03xx,C11,246,9/27/12 15:19,Firearm,No,No,Day,2012,9,Thursday,Part One,776410.8018,2940736.606,SUDAN ST,,"(42.31667136, -71.05540456)"
120608317,ROBIP ,ROBBERY,03xx,E13,579,9/27/12 15:43,Unarmed,No,No,Day,2012,9,Thursday,Part One,763171.0763,2942331.349,ARMSTRONG ST,,"(42.32122635, -71.10432955)"
120608627,ROBIP ,ROBBERY,03xx,E13,647,9/27/12 17:35,Unarmed,No,No,First,2012,9,Thursday,Part One,762070.8888,2938390.485,GORDON ST,,"(42.31042635, -71.10846455)"
120608683,ROBRPT,ROBBERY,03xx,B2,267,9/27/12 18:00,Unarmed,No,No,First,2012,9,Thursday,Part One,770447.0796,2944292.238,FOREST ST,VINE ST,"(42.32651135, -71.07738956)"
120609561,ABRPT ,ROBBERY,03xx,B2,585,9/28/12 2:28,Unarmed,No,No,Last,2012,9,Friday,Part One,763852.0615,2945051.31,PARKER HILL AV,,"(42.32868135, -71.10176455)"
120609533,ABIP  ,ROBBERY,03xx,A1,111,9/28/12 2:36,Unarmed,No,No,Last,2012,9,Friday,Part One,774081.4655,2954458.626,TREMONT ST,,"(42.35435802, -71.0637575)"
120609621,ARREST,ROBBERY,03xx,A7,19,9/28/12 3:12,Unarmed,No,No,Last,2012,9,Friday,Part One,783030.0953,2963142.52,BENNINGTON ST,,"(42.37805634, -71.03047458)"
120610600,ROBRPT,ROBBERY,03xx,D4,0,9/28/12 12:54,Unarmed,No,No,Day,2012,9,Friday,Part One,771648.9274,2946756.281,MASSACHUSETTS AV,,"(42.33325635, -71.07289955)"
120611306,PERGUN,ROBBERY,03xx,D4,619,9/28/12 19:17,Firearm,No,No,First,2012,9,Friday,Part One,767801.7803,2950000.78,ST STEPHEN ST,,"(42.34221135, -71.08706955)"
120611390,ARMROB,ROBBERY,03xx,E5,552,9/28/12 20:04,Knife,No,No,First,2012,9,Friday,Part One,755446.2131,2926856.206,WELLSMERE RD,,"(42.27885636, -71.13313954)"
120611443,ARMROB,ROBBERY,03xx,D4,290,9/28/12 20:33,Knife,No,No,First,2012,9,Friday,Part One,770106.1236,2950358.256,W NEWTON ST,COLUMBUS AV,"(42.34316135, -71.07853956)"
120611746,ARMROB,ROBBERY,03xx,D4,144,9/28/12 22:40,Firearm,No,No,First,2012,9,Friday,Part One,,,CAMDEN ST,,"(0.0, 0.0)"
120612784,ROBIP ,ROBBERY,03xx,C6,182,9/29/12 12:50,Other,No,No,Day,2012,9,Saturday,Part One,773401.648,2944246.936,MASSACHUSETTS AV,,"(42.32634635, -71.06646456)"
120613082,ARMROB,ROBBERY,03xx,C11,393,9/29/12 15:43,Firearm,No,No,Day,2012,9,Saturday,Part One,775959.5916,2931528.886,ADAMS ST,LONSDALE ST,"(42.29141136, -71.05724957)"
120613469,ARREST,ROBBERY,03xx,B3,469,9/29/12 18:58,Firearm,No,No,First,2012,9,Saturday,Part One,764978.7409,2927753.744,ALMONT ST,WALK HILL ST,"(42.28120136, -71.09789955)"
120613542,ROBIP ,ROBBERY,03xx,A7,21,9/29/12 19:58,Unarmed,No,No,First,2012,9,Saturday,Part One,782611.0899,2961946.705,BREMEN ST,,"(42.37478134, -71.03204958)"
120614433,LARCRT,ROBBERY,03xx,A1,111,9/30/12 2:35,Unarmed,No,No,Last,2012,9,Sunday,Part One,774544.3321,2954750.109,TEMPLE PL,,"(42.35515135, -71.06203955)"
120615825,ROBRPT,ROBBERY,03xx,E13,575,9/30/12 19:25,Unarmed,No,No,First,2012,9,Sunday,Part One,763593.6939,2940432.836,BOYLSTON ST,BOYLSTON PL,"(42.31601136, -71.10279955)"
120615867,ROBRPT,ROBBERY,03xx,E18,523,9/30/12 19:55,Unarmed,No,No,First,2012,9,Sunday,Part One,755268.1528,2917899.806,RESERVATION RD,BRAINARD ST,"(42.25428137, -71.13393954)"
120616828,IVPER ,ROBBERY,03xx,E13,307,10/1/12 10:03,Other,No,No,Day,2012,10,Monday,Part One,764907.8894,2940488.191,WASHINGTON ST,,"(42.31614635, -71.09793955)"
120616835,HOMINV,ROBBERY,03xx,E5,822,10/1/12 10:08,Other,No,No,Day,2012,10,Monday,Part One,751589.8849,2919066.82,CROWN POINT DR,,"(42.25752627, -71.14750833)"
120618027,ARMROB,ROBBERY,03xx,C11,346,10/1/12 19:10,Knife,No,No,First,2012,10,Monday,Part One,774810.2974,2934852.339,CHARLES ST,,"(42.30054739, -71.06143409)"
120618318,ROBRPT,ROBBERY,03xx,E13,307,10/1/12 22:02,Unarmed,No,No,First,2012,10,Monday,Part One,765300.9257,2940306.014,WALNUT PARK,,"(42.31564135, -71.09648954)"
120618415,ROBIP ,ROBBERY,03xx,D14,795,10/1/12 23:15,Unarmed,No,No,First,2012,10,Monday,Part One,753787.1922,2953725.406,IMRIE RD,,"(42.35260635, -71.13884953)"
120618554,ARMROB,ROBBERY,03xx,D4,136,10/2/12 0:52,Knife,No,No,Last,2012,10,Tuesday,Part One,768581.6478,2953348.193,MARLBOROUGH ST,,"(42.35138635, -71.08412456)"
120620399,ABIP  ,ROBBERY,03xx,B3,468,10/2/12 18:12,Unarmed,No,No,First,2012,10,Tuesday,Part One,765434.0731,2927570.023,HAZELTON ST,,"(42.28069131, -71.09622017)"
120620583,ARMROB,ROBBERY,03xx,B2,259,10/2/12 19:39,Knife,No,No,First,2012,10,Tuesday,Part One,772543.1582,2941547.658,MAGNOLIA ST,DUDLEY ST,"(42.31895135, -71.06968957)"
120756409,UNK   ,ROBBERY,03xx,E13,569,10/3/12 0:28,Knife,No,No,Last,2012,10,Wednesday,Part One,762770.5436,2935660.529,BROOKLEY RD,,"(42.30292636, -71.10592454)"
120621229,ROBRPT,ROBBERY,03xx,A7,29,10/3/12 1:20,Unarmed,No,No,Last,2012,10,Wednesday,Part One,780632.4456,2959820.414,MAVERICK SQ,,"(42.36897634, -71.03941457)"
120621657,ROBIP ,ROBBERY,03xx,D4,169,10/3/12 8:47,Unarmed,No,No,Day,2012,10,Wednesday,Part One,771639.6374,2946991.29,ALBANY ST,,"(42.33390135, -71.07292956)"
120622309,HOMINV,ROBBERY,03xx,C11,462,10/3/12 13:10,Knife,No,No,Day,2012,10,Wednesday,Part One,771334.5603,2934961.063,BOWDOIN AV,,"(42.30089405, -71.07427992)"
120622583,ROBIP ,ROBBERY,03xx,B3,444,10/3/12 16:08,Unarmed,No,No,First,2012,10,Wednesday,Part One,769881.637,2933919.731,GREENWOOD ST,,"(42.29805635, -71.07966956)"
120623037,ARREST,ROBBERY,03xx,B2,280,10/3/12 19:24,Unarmed,No,No,First,2012,10,Wednesday,Part One,768814.0374,2945200.835,WARREN ST,,"(42.32902662, -71.08341206)"
120623767,ARMROB,ROBBERY,03xx,B2,316,10/4/12 6:32,Firearm,No,No,Last,2012,10,Thursday,Part One,766693.0958,2939893.551,HAROLD ST,CRAWFORD ST,"(42.31449136, -71.09134956)"
120625475,ARMROB,ROBBERY,03xx,A15,57,10/4/12 19:49,Other,No,No,First,2012,10,Thursday,Part One,774982.2177,2963137.888,BUNKER HILL ST,,"(42.37816134, -71.06025956)"
120625987,PRSCRM,ROBBERY,03xx,C11,254,10/5/12 1:33,Unarmed,No,No,Last,2012,10,Friday,Part One,776794.736,2938949.278,SAVIN HILL AV,,"(42.31176135, -71.05401956)"
120628010,IVPER ,ROBBERY,03xx,C11,357,10/5/12 19:28,Unarmed,No,No,First,2012,10,Friday,Part One,772201.4742,2934681.494,WESTVILLE ST,,"(42.30011498, -71.07108061)"
120628249,ARMROB,ROBBERY,03xx,B2,313,10/5/12 21:40,Firearm,No,No,First,2012,10,Friday,Part One,768390.0015,2939408.309,WENONAH ST,,"(42.31313734, -71.08508439)"
120629962,LARCRT,ROBBERY,03xx,D4,130,10/6/12 1:00,Unarmed,No,No,Last,2012,10,Saturday,Part One,770407.2615,2952874.296,BOYLSTON ST,DARTMOUTH ST,"(42.35006135, -71.07737956)"
120628800,ABRPT ,ROBBERY,03xx,A1,111,10/6/12 2:15,Knife,No,No,Last,2012,10,Saturday,Part One,773924.729,2953989.266,TREMONT ST,,"(42.35307228, -71.06434623)"
120628869,ARMROB,ROBBERY,03xx,B3,438,10/6/12 2:24,Knife,No,No,Last,2012,10,Saturday,Part One,771616.0886,2931001.18,WHITFIELD ST,,"(42.29002405, -71.07331249)"
120629485,ROBRPT,ROBBERY,03xx,A7,20,10/6/12 4:30,Unarmed,No,No,Last,2012,10,Saturday,Part One,784193.2018,2964134.737,CHELSEA ST,EAGLE SQ,"(42.38076134, -71.02614958)"
120628635,FIGHT ,ROBBERY,03xx,A7,942,10/6/12 12:52,Unarmed,No,No,Day,2012,10,Saturday,Part One,788836.8524,2968307.764,FAYWOOD AV,,"(42.39214002, -71.00887398)"
120629748,ROBIP ,ROBBERY,03xx,A1,116,10/6/12 13:30,Unarmed,No,No,Day,2012,10,Saturday,Part One,775501.0657,2953206.219,LINCOLN ST,BEACH ST,"(42.35090135, -71.05852957)"
120629879,ROBRPT,ROBBERY,03xx,B3,426,10/6/12 15:06,Unarmed,No,No,Day,2012,10,Saturday,Part One,766932.4073,2923512.366,RIVER ST,,"(42.26953722, -71.09075535)"
120635767,THREAT,ROBBERY,03xx,D4,273,10/6/12 16:00,Firearm,No,No,First,2012,10,Saturday,Part One,769326.0512,2948729.071,TREMONT ST,,"(42.33870135, -71.08145456)"
120630000,ARMROB,ROBBERY,03xx,D4,627,10/6/12 16:17,Firearm,No,No,First,2012,10,Saturday,Part One,764114.617,2950194.595,PETERBOROUGH ST,,"(42.34279135, -71.10070455)"
120630121,ARMROB,ROBBERY,03xx,B3,468,10/6/12 17:14,Knife,No,No,First,2012,10,Saturday,Part One,765819.0539,2927511.772,WELLINGTON HILL ST,,"(42.28052646, -71.09479858)"
120631100,ROBIP ,ROBBERY,03xx,B3,449,10/7/12 1:56,Unarmed,No,No,Last,2012,10,Sunday,Part One,770832.5583,2932020.323,WHEATLAND AV,,"(42.29283136, -71.07618956)"
120632015,ROBRPT,ROBBERY,03xx,B3,449,10/7/12 2:00,Unarmed,No,No,Last,2012,10,Sunday,Part One,771122.4528,2931398.601,TALBOT AV,ASPINWALL RD,"(42.29112136, -71.07512956)"
120631184,ARMROB,ROBBERY,03xx,B2,326,10/7/12 2:28,Firearm,No,No,Last,2012,10,Sunday,Part One,769751.7413,2938598.302,BRUNSWICK ST,,"(42.31089636, -71.08006455)"
120631352,STAB  ,ROBBERY,03xx,D4,123,10/7/12 5:00,Knife,No,No,Last,2012,10,Sunday,Part One,769647.916,2946952.27,WASHINGTON ST,MELNEA CASS BL,"(42.33382141, -71.08029642)"
120632449,ROBIP ,ROBBERY,03xx,C11,356,10/7/12 20:25,Unarmed,No,No,First,2012,10,Sunday,Part One,775089.5518,2934447.067,DORCHESTER AV,,"(42.29943135, -71.06040956)"
120632867,ARMROB,ROBBERY,03xx,C11,336,10/8/12 1:48,Knife,No,No,Last,2012,10,Monday,Part One,772489.4949,2936634.937,OLNEY ST,RICHFIELD ST,"(42.30547136, -71.06997957)"
120633161,ARREST,ROBBERY,03xx,A7,26,10/8/12 9:02,Unarmed,No,No,Day,2012,10,Monday,Part One,780719.2226,2961765.12,MERIDIAN ST,,"(42.37431134, -71.03905457)"
120654013,ROBRPT,ROBBERY,03xx,B2,172,10/8/12 11:30,Unarmed,No,No,Day,2012,10,Monday,Part One,773588.6939,2940969.876,DUDLEY ST,,"(42.31735135, -71.06583456)"
120634151,ABIP  ,ROBBERY,03xx,D4,619,10/8/12 18:17,Unarmed,No,No,First,2012,10,Monday,Part One,767835.9698,2949649.585,HUNTINGTON AV,,"(42.3412472, -71.08694938)"
120634368,ARMROB,ROBBERY,03xx,C11,393,10/8/12 20:18,Knife,No,No,First,2012,10,Monday,Part One,775503.7432,2930732.08,MONSIGNOR PATRICK J LYDON WAY,FLORIDA ST,"(42.28923136, -71.05894957)"
120634550,ARMROB,ROBBERY,03xx,E5,681,10/8/12 22:21,Firearm,No,No,First,2012,10,Monday,Part One,755452.4126,2927931.276,WASHINGTON ST,,"(42.28180636, -71.13309954)"
120634621,ROBRPT,ROBBERY,03xx,C11,361,10/8/12 23:00,Unarmed,No,No,First,2012,10,Monday,Part One,773840.5904,2932387.801,NIXON ST,,"(42.29379818, -71.065065)"
120636112,ABRPT ,ROBBERY,03xx,D14,795,10/9/12 14:00,Unarmed,No,No,Day,2012,10,Tuesday,Part One,754246.0059,2953574.294,WEBLEY ST,,"(42.35218635, -71.13715454)"
120636833,ARMROB,ROBBERY,03xx,D14,631,10/9/12 20:10,Firearm,No,No,First,2012,10,Tuesday,Part One,760946.6477,2953025.392,COMMONWEALTH AV,,"(42.35059925, -71.11237501)"
120637008,ARMROB,ROBBERY,03xx,D14,811,10/9/12 22:57,Knife,No,No,First,2012,10,Tuesday,Part One,755230.2168,2956967.677,RAYMOND ST,,"(42.36148634, -71.13345954)"
120672978,IVPER ,ROBBERY,03xx,C11,402,10/10/12 7:00,Unarmed,No,No,Last,2012,10,Wednesday,Part One,772494.9087,2928583.022,BAILEY ST,,"(42.28337636, -71.07010957)"
120639246,ABRPT ,ROBBERY,03xx,A1,169,10/10/12 10:30,Unarmed,No,No,Day,2012,10,Wednesday,Part One,774900.3914,2954892.244,WINTER ST,WASHINGTON ST,"(42.35553634, -71.06071956)"
120638604,ALARMH,ROBBERY,03xx,A1,117,10/10/12 15:36,Firearm,No,No,Day,2012,10,Wednesday,Part One,774173.8226,2953204.854,STUART ST,,"(42.35091634, -71.06343956)"
120638958,ARMROB,ROBBERY,03xx,C11,403,10/10/12 18:21,Knife,No,No,First,2012,10,Wednesday,Part One,773635.2414,2928692.743,FULLER ST,DORCHESTER AV,"(42.2836616, -71.06589348)"
